title,price,published,acreage,address,latitude,longitude
KTX Cao Cấp Happy House chỉ 700k tháng đầu. ( Giá gôc: 1150k),1.15,03/06/2022,50.0,"52 Đường Nguyễn Giản Thanh, Phường 15, Quận 10, Hồ Chí Minh",10.781587753000053,106.66583106500008
Phòng trọ ở ghép giảm 300k - 500k 2 tháng đầu cho chi nhánh mới Q10,1.15,26/05/2022,60.0,"60 Tam Đảo, Phường 15, Quận 10, Hồ Chí Minh",10.7805428,106.6647897
KTX Quận 10 Giá 1.150.000 đ/tháng( Ưu đãi tháng đầu tiên),1.15,31/05/2022,50.0,"52 Đường Cư Xá Bắc Hải, Phường 15, Quận 10, Hồ Chí Minh",10.781587753000053,106.66583106500008
Cho thuê phòng trọ tại Quận 10 Giờ giấc tự do giá 4 triệu/Tháng,4.0,03/06/2022,25.0,"Cách Mạng Tháng Tám, Phường 15, Quận 10, Hồ Chí Minh",10.7851926,106.6678333
"Cho thuê phòng trọ, Đào Sư Tích, Nhà Bè",1.6,12/12/2015,12.0,"214/2/21 Đường Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè, TP.HCM",10.709132,106.6892804
"Cần cho thuê phòng trọ quận 10, giờ giấc tự do. Giá thuê 4 Triệu/Tháng",4.0,01/06/2022,25.0,"Hẻm 601 Đường Cách Mạng Tháng Tám, Phường 15, Quận 10, Hồ Chí Minh",10.7835875,106.668067
CHO THUÊ PHÒNG TRỌ MỚI TIỆN NGHI GIÁ 900K. ĐƯỜNG LÊ VĂN LƯƠNG - ĐÀO SƯ TÍCH,0.9,13/03/2016,25.0,411/9 Đào Sư Tích - Phước Lộc - Nhà bè (Cách đầu đường Lê Văn Lương khoảng 2km),10.6973133,106.6842792
PHÒNG TRỌ MỚI XÂY CHO THUÊ SẠCH ĐẸP,1.5,28/09/2020,20.0,"438 Đường Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.696384735999775,106.68487326899663
Phòng Trọ Mới Xây Sạch Sẽ An Ninh Gần Chợ Xã Phước Lộc,1.5,14/05/2020,20.0,"438 Đường Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.696384735999775,106.68487326899663
"Phòng cao cấp cho thuê (bao điện, nước, wifi)",3.5,20/02/2020,30.0,"26/4 Đường Phạm Hùng, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.7052907,106.6845344
Nhà Trọ Mới Xây gần Chợ Xã Phước Lộc Sạch Đẹp An Ninh,1.5,24/11/2020,22.0,"438/ Đường Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.696384735999775,106.68487326899663
"Cho thuê phòng mới 100% giá như cho , full nội thất",3.7,08/08/2020,24.0,"79 Đường Phạm Hùng, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.7070382,106.6851833
PHÒNG TRỌ GIÁ RẺ TRONG CĂN HỘ DỊCH VỤ,3.0,03/01/2020,20.0,"Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.699370478000048,106.68598059500005
Cho thuê phòng trọ full nội thất 2 ban công,4.2,28/04/2020,30.0,"73-74-75 Đường Bờ Tây, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.711085818000072,106.68800211700005
"Cho thuê phòng trọ mới xây, giá trẻ",2.5,09/01/2018,20.0,"Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.699370478000048,106.68598059500005
"Phòng trọ Nhà Bè, trệt 16m2 + gác lửng 8m2",1.8,10/12/2020,24.0,"263 Đường Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.712922398000046,106.69883270900004
"Cho thuê phòng trọ mới xây tại 322/5 Đường Đào Sư Tích, Xã Phước Lộc, Nhà Bè",2.2,02/05/2022,32.0,"322/5 Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.7039617,106.687681
Phòng trọ huyện Nhà Bè 16m2 có gác lửng,1.8,04/07/2022,16.0,"263 Đường Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.712922398000046,106.69883270900004
"Cho thuê phòng trọ 214/2/19 Đường Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè",1.6,21/02/2021,12.0,"Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.700747673085779,106.6865572722509
"Phòng trọ cho thuê tại Đường Lê Đình Cẩn, Phường Tân Tạo Quận Bình Tân",1.6,28/06/2020,18.0,"222/10A Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.760139393000031,106.59675389800009
"Nhà trọ quận Bình Tân 20m2, Tân Tạo, đường tỉnh lộ 10",2.5,02/06/2020,20.0,"Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.7569878,106.5875093
Cho thuê phòng chung cư Hoàng Anh Gia Lai 3 gần ĐH Tôn Đức Thắng,3.0,06/05/2022,20.0,"D1-03 Hoàng Anh Gia Lai 3 Nguyễn Hữu Thọ, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.7159778,106.7043951
"Phòng trọ gác đúc nguyên, gần sông thoáng mát 2tr300. 090 8593340",2.3,06/05/2022,40.0,"438 Đường Đào Sư Tích, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",10.696384735999775,106.68487326899663
PHÒNG TRỌ SẠCH ĐẸP - QUẬN BÌNH TÂN,2.5,04/11/2020,20.0,"66 Đường số 51, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.753903699000034,106.60059087300004
Cho nam LGBT thuê phòng chung cư nhất lan 3 (Bình Tân),2.0,09/08/2020,500.0,"00 Đường số 3A, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.7519916,106.5916166
PHÒNG TRỌ CAO CẤP MỚI XÂY DỰNG BINH TAN HO VAN LONG & TINH LO 10,1.7000000000000002,31/07/2020,18.8,"25/35/1c Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.758671109954795,106.58586355038715
3 PHÒNG TRỌ MỚI XÂY CẦN CHO THUÊ,1.2,07/10/2020,16.0,"1834/20/6 Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.7622341,106.5711791
Chung cư mini giá rẻ Quận Bình Tân,2.2,11/09/2020,15.0,"121 Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.759329377000029,106.60146862500005
"Phòng trọ giá rẻ Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",1.5,29/06/2020,20.0,"Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.7569878,106.5875093
Cho thuê phòng trọ giá rẻ phù hợp cho sinh viên,1.7000000000000002,30/10/2020,25.0,"213/18 Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.759132201000057,106.59602544800003
Phòng trọ cho thuê 12m2 đường Lê Đình Cẩn Quận Bình Tân,1.7000000000000002,30/09/2020,12.0,"262 Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.759914368000068,106.59498832200006
"Phòng trọ an ninh, cao ráo, sạch sẽ, mới xây",1.8,04/11/2020,18.0,"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.75955921485192,106.59916456024274
Nhà Trọ Sạch Đẹp Quận Bình Tân 2.5TR,2.5,04/12/2020,20.0,"66 Đường số 51, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.753903699000034,106.60059087300004
"Phòng trọ khu Tên Lửa, Full nội thất, giờ giấc tự do",2.0,19/06/2021,24.0,"22 Đường số 46, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.75177476400006,106.59996747900004
"CHO THUÊ PHÒNG TRỌ ĐƯỜNG LÊ ĐÌNH CẨN, Q.BÌNH TÂN, CÓ THANG MÁY, GÁC LỮNG, GIÁ 1.8 TRIỆU/THÁNG",1.8,24/02/2021,16.0,"184/12E Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.761061208000058,106.59859654100006
"Phòng trọ 2tr/tháng ,gần KCN Pouyoen , Chợ ,Trường",2.0,10/05/2021,15.0,"1083 Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.75468416900003,106.59955370100005
"Cho thuê nhà trọ gồm 1 phòng khách, 2 phòng ngủ, 1 phòng bếp. Phù hợp ở gia đình ở 932/2/1A Tỉnh lộ 10",5.0,17/05/2021,73.0,"933/2/1A Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.755131659000028,106.60502319600005
"Phòng trọ đường Lê Đình Cẩn, Q.Bình Tân, có thang máy, gác lửng, giá 1.8 triệu/tháng",1.8,08/06/2021,16.0,"184/12E Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.761061208000058,106.59859654100006
PHÒNG TRỌ SẠCH SẼ - THOÁNG MÁT- TTTM Aeon Mall BÌnh Tân,1.9,04/04/2021,25.0,"Đường số 55, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.752144100499955,106.5958115999975
"Nhà trọ gần Aeomall bến xe miền tây, giá 2.tr/th, dt 25m2 an ninh",2.0,06/10/2021,20.0,"129/12c Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.758832117000054,106.60096631600004
"Cho Thuê Phòng Trọ 16m2 giá 1,3 triệu / tháng đường Lê Đình Cẩn, Tân Tạo, Bình Tân, TPHCM",1.3,13/11/2021,16.0,"133/15 Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",10.758832207000069,106.60065899300008
"Cho thuê 1 phòng duy nhất có ban công tại hẻm Hải Quân đường Đoàn Văn Bơ, Q4. Giá 2tr5/tháng",2.5,23/12/2021,15.0,"713/10 Đường Đoàn Văn Bơ, Phường 18, Quận 4, Hồ Chí Minh",10.756850564000047,106.71513629300006
"[Phòng Đẹp] Nội Thất Y Hình, Trương Đình Hội, Gần Cầu Tân Thuận 2",3.49,30/12/2021,25.0,"321 Trương Đình Hội, Phường 18, Quận 4, Hồ Chí Minh",10.75663,106.718828
Phòng trọ mới xây 25m2 đường Nguyễn Thần Hiến Q4,3.5,11/05/2021,25.0,"A77 Nguyễn Thần Hiến, Phường 18, Quận 4, Hồ Chí Minh",10.754944,106.716682
"Tiềm đồng đội ở nhà nguyên căn tại 436/44 Đường Nguyễn Tất Thành, Phường 18, Quận 4",1.3,29/09/2021,60.0,"436/44 Đường Nguyễn Tất Thành, Phường 18, Quận 4, Hồ Chí Minh",10.757726,106.7155375
"Phòng Ban Công Tiện Nghi Đầy Đủ, Tôn Thất Thuyết, Quận 4",4.0,17/11/2021,25.0,"30 Tôn Thất Thuyết, Phường 18, Quận 4, Hồ Chí Minh",10.753470309000022,106.71572186500003
"Còn Phòng 1triệu5 Và 1tr8 - 3tr5 - - Gần Đại học Nguyễn Tất Thành, Đại học Luật,",1.5,12/02/2022,16.0,"Nguyễn Tất Thành, Phường 18, Quận 4, Hồ Chí Minh",10.759024700000055,106.71444600000007
"[CHDV] Nội Thất Tiện Nghi Y Hình,Gần Cầu T.Thuận",3.5,30/12/2021,25.0,"320 Đường Nguyễn Tất Thành, Phường 18, Quận 4, Hồ Chí Minh",10.76090386699972,106.71098520999638
"> Homestay KTX Chỉ 1,5 triệu/1 người . Phù hợp nhân viên văn phòng ĐẶC BIỆT",1.3,05/01/2022,36.0,"300 Nguyễn Tất Thành, Phường 18, Quận 4, Hồ Chí Minh",10.761257613000055,106.71029231500006
"Phòng Mới Xây, Giá Khuyễn Mãi, Đoàn Văn Bơ Q4",3.5,06/04/2022,25.0,"104/8 Đường Đoàn Văn Bơ, Phường 18, Quận 4, Hồ Chí Minh",10.755463,106.715312
Khai Trương Phòng Cao Cấp Full NT Ngay Cầu TÂN THUẬN - UBND Tân Thuận Đông,4.0,16/04/2022,32.0,"Đường Nguyễn Tất Thành, Phường 18, Quận 4, Hồ Chí Minh",10.759189598000034,106.71382214200008
NGUYỄN TẤT THÀNH - Phòng Mới Xây - FULL Nội Thất Gỗ - Giá Khai Trương Q4,3.8,22/04/2022,22.0,"Nguyễn Tất Thành, Phường 18, Quận 4, Hồ Chí Minh",10.759024700000055,106.71444600000007
"Homestay KTX Quận 10 - Q4 - Q1 - chỉ 1,5 triệu/1 người (bao gồm chi phí điện, nước, net, vệ sinh dọn phòng...)",1.5,15/06/2022,30.0,"300 Đường Nguyễn Tất Thành, Phường 18, Quận 4, Hồ Chí Minh",10.761257613000055,106.71029231500006
"Phòng cho thuê tại Quận 4. Rộng rãi, thoáng mát. Vào ở được ngay",4.0,05/08/2022,30.0,"Nguyễn Thần Hiến, Phường 18, Quận 4, Hồ Chí Minh",10.755278739677706,106.71671221146369
Phòng trọ cho thuê giá rẻ quận 6 gần chợ và nhiều tiện ích,2.5,14/12/2020,20.0,"Đường số 8, Phường 13, Quận 6, Hồ Chí Minh",10.75272120163426,106.62658478350697
Phòng trọ quận 6 khu cư xá phú lâm B,3.2,03/04/2021,25.0,"J22-J23 Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",10.7528168,106.6289434
"Cho thuê phòng mới xây, mặt bằng kinh doanh gần Phố ẩm thực Q6",3.3,23/01/2021,24.0,"Đường số 2, Phường 13, Quận 6, Hồ Chí Minh",10.75023949680981,106.62756015005971
"Phòng trọ Quận 6 24m² (Sạch sẽ, an ninh, yên tĩnh)",2.2,06/01/2021,24.0,"05 12, Phường 13, Quận 6, Hồ Chí Minh",10.7534148,106.6268322
cho thuê phòng thoáng mát giá rẻ quận 6,2.5,22/03/2021,20.0,"22 Đường số 8, Phường 13, Quận 6, Hồ Chí Minh",10.752271001000054,106.62690725400006
Cho Thuê Phòng Trọ Cư Xá Rada Quận 6 Khu Ăn Uống,3.2,22/02/2021,35.0,"82 Đường 10, Phường 13, Quận 6, Hồ Chí Minh",10.753301,106.6274046
"Chính chủ cho thuê phòng trọ có gác 30m2 tại 116/4 Tân Hòa Đông P14 Q6 giá 2,5tr/th",2.5,19/08/2020,30.0,"116/4 Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",10.759014,106.6308331
Cho thuê phòng trọ đẹp tại đường Tân Hòa Đông,2.3,13/12/2020,18.0,"170 Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",10.759728659000075,106.62709468800006
"Cho thuê phòng trọ Tân Hòa Đông, Phòng mới xây, sạch đẹp",3.0,06/12/2020,2.0,"174 Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",10.759870585000044,106.62629532900007
Nữ SV/VP thuê phòng trọ QUẬN 6: 20m2 giá:1.4 triệu/tháng,1.4,22/05/2021,20.0,"số 44 Đường 11, Phường 13, Quận 6, Hồ Chí Minh",10.75309095700004,106.62630563900007
Cần cho thuê phòng trọ khu vực an ninh,3.0,24/04/2021,25.0,"2, Phường 13, Quận 6, Hồ Chí Minh",10.74949185500003,106.62769483000005
Chính chủ người lớn tuổi cần cho thuê 2 phòng đầy đủ tiện nghi gần Trạm Y Tế P14 Q6,2.5,17/07/2020,20.0,"Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",10.75575614500002,106.63294859100006
"Phòng trọ lầu 2, gác lửng, ban công riêng, thoáng mát, gần chợ Phú Lâm",2.4,05/06/2020,20.0,"116/4G Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",10.759014,106.6308331
PHÒNG TRỌ MÁY LẠNH QUẬN 6 CHO NỮ SINH VIÊN VÀ NỮ CÔNG NHÂN VIÊN THUÊ,1.5,12/11/2020,12.0,"49A Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",10.757122125000024,106.63158838500004
Cho thuê phòng trọ 25m2 tại phố ẩm thực.,3.0,04/11/2021,25.0,"1 N Đường số 10, Phường 13, Quận 6, Hồ Chí Minh",10.750772642000072,106.62855227700004
"Phòn 1,4tr lầu 1 giảm dịch giả 1triêu , phòng trệt 1,6tr giảm còn 1,2trieu đường Bà Hom chợ phú thọ",1.2,01/10/2021,12.0,"76/22c15 Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",10.756769405000057,106.62943608000006
"Cho thuê phòng trọ 25m2, Q.6 cao cấp tiện nghi, wifi cáp miễn phí, 3tr/ tháng (sát Quận 11, Quận 5 và Quận Tân Phú)",3.0,04/12/2016,25.0,"Tân Hóa, Phường 14, Quận 6, Hồ Chí Minh",10.7568232989706,106.63599029127703
"Cho thuê phòng trọ cao cấp Q.6, sát Q.5, Q.11, Tân Phú, đầy đủ tiện nghi nội thất",3.0,04/12/2016,25.0,"Tân Hóa, Phường 14, Quận 6, Hồ Chí Minh",10.7568232989706,106.63599029127703
"Cần cho thuê nhà trọ ở Quận 6, Đường Tân Hòa Đông",1.8,05/06/2016,60.0,"Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",10.758921090000058,106.63008115300005
"Cho thuê mặt bằng 40m2, nhà đẹp, tiện mở may gia công, tiệm uốn tóc, spa, bán hàng online hoặc văn phòng công ty",4.5,18/10/2016,40.0,"Tân Hóa, Phường 14, Quận 6, Hồ Chí Minh",10.7568232989706,106.63599029127703
"CHO THUÊ PHÒNG TRỌ CAO CẤP Q.6, SÁT Q.5, Q.11, TÂN PHÚ, ĐẦY ĐỦ TIỆN NGHI",3.0,13/05/2017,25.0,"57/2E Tân Hóa, Phường 14, Quận 6, Hồ Chí Minh",10.756229946000076,106.63609224100009
"Phòng trọ cho thuê quận 6 gần chợ, bệnh viện, trường học.",1.7000000000000002,08/01/2018,20.0,"Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",10.75575614500002,106.63294859100006
Cho thuê phòng trọ 0964393364 (a.Hoàng),3.0,27/04/2018,24.0,"Phường 14, Quận 6, Hồ Chí Minh",10.758798797000054,106.62621619400005
"Ở ghép (nam) phòng trọ Cư Xá Phú Lâm B, Q.6",0.9,04/11/2018,30.0,"E1A Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",10.753011346499916,106.62952387399724
"Cho nữ sv, nvvn thuê phòng nhỏ 12m2 Bà Hom, P.13, Q.6",1.3,25/05/2019,12.0,"242/47/2 Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",10.7562146,106.6256059
Phòng 34 Lê Tuấn Mậu. giờ giấc tự do. giá bình dân,1.8,13/03/2018,17.0,"Đường Lê Tuấn Mậu, Phường 13, Quận 6, Hồ Chí Minh",10.749199600595123,106.62543858249882
"Cho thuê phòng/tầng đường Kinh Dương Vương, Quận 6",5.0,17/07/2019,80.0,"Đường 10 cư xá ra đa, Phường 13, Quận 6, Hồ Chí Minh",10.7524462,106.6263299
CHO THUÊ PHÒNG TRỌ MỚI XÂY THÓANG MÁT ĐẦY ĐỦ TIỆN NGHI,3.5,06/08/2019,26.0,"số 16, Đường 11, Phường 13, Quận 6, Hồ Chí Minh",10.75310449400007,106.62689584600008
"CHO THUÊ PHÒNG TRỌ Q.6 THOÁNG MÁT, MỚI XÂY",3.0,10/07/2019,18.0,"16 Đường Số 11 CX Đài Ra Đa, Phường 13, Quận 6, Hồ Chí Minh",10.753109596000058,106.62693740600008
Cho thuê phòng giá tốt - quận 6,3.5,11/10/2019,26.0,"2 Đường số 7, Phường 13, Quận 6, Hồ Chí Minh",10.7504826,106.6253312
"Chính chủ cho thuê phòng Balcon 20m2 tại Cư Xá Phú Lâm B P13 Q6 giá 2,5tr/tháng",2.5,24/06/2020,20.0,"Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",10.7528168,106.6289434
"Cho thuê phòng trọ giá rẻ trung tâm Quận 6, giá chỉ 1,8 triệu/tháng, ngay chợ, công viên Phú Lâm",1.8,21/10/2019,15.0,"26 Đường Lê Tuấn Mậu, Phường 13, Quận 6, Hồ Chí Minh",10.748769432000074,106.62615092400006
THUÊ PHÒNG TRỌ GIÁ RẺ Ở QUẬN 6,3.5,13/05/2020,45.0,"Đường số 10, Phường 13, Quận 6, Hồ Chí Minh",10.752608869441424,106.62769536426582
Phòng trọ Quận 6 28m2 bao điện nước,4.0,05/12/2019,28.0,"748 Đường số 2, Phường 13, Quận 6, Hồ Chí Minh",10.7518524,106.6244965
Nhà trọ ngã tư Bà Hom & An Dương Vương,1.8,23/12/2019,12.0,"Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",10.755018304999918,106.62954897349721
"Cho thuê phòng trọ Quận 6, 45m2, An Ninh, Cao Cấp, Đường Tân Hòa Đông",4.0,19/03/2019,30.0,"Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",10.75575614500002,106.63294859100006
"Cho thuê phòng trọ tại 36/46/3 Kinh Dương Vương, Phường 13, Quận 6.",2.3,30/06/2020,20.0,"36/46/3 Đường Kinh Dương Vương, Phường 13, Quận 6, Hồ Chí Minh",10.753625075000059,106.63053814200003
Cho Thuê Nguyên Tầng Mặt Tiền Đường Khu Ăn Uống Q6,3.2,10/08/2020,80.0,"82 Đường số 10, Phường 13, Quận 6, Hồ Chí Minh",10.753134978000048,106.62745967300003
Cho thuê nhà nguyên căn diện tich 32 m2 giá 2tr8 đ/tháng. LH: 0918410614,2.8,27/08/2019,32.0,"Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",10.75575614500002,106.63294859100006
"Cho thuê phòng trọ tại hẻm 241 Tân Hòa Đông, P.14, Q.6, giá từ 1,8tr/tháng. LH Mr Hùng 0934966872",1.8,11/05/2019,18.0,"241/27B8 Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",10.758035289000077,106.62651936900005
Cho thuê phòng trọ mặt tiền an ninh tại Đường số 10 Quận 6,3.2,01/10/2020,36.0,"41 Đường số 10, Phường 13, Quận 6, Hồ Chí Minh",10.752328117000047,106.62775269500008
"Nguyên tầng 1, 68m2, Q.6, an ninh, yên tĩnh",5.5,23/02/2020,68.0,"259/1 Đường Đặng Nguyên Cẩn, Phường 14, Quận 6, Hồ Chí Minh",10.7568125,106.6341859
"Phòng mới, yên tĩnh, giờ giấc tự do, có nội thất, ngay công viên Phú Lâm",3.2,01/10/2020,21.0,"Đường số 2, Phường 13, Quận 6, Hồ Chí Minh",10.75023949680981,106.62756015005971
"Cho thuê phòng trọ tại đường Bà Hom Quận 6, đầy đủ tiện nghi",2.7,11/07/2020,16.0,"269/30a Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",10.754627,106.625005
Phòng sạch sẽ cách công viên Phú Lâm 1 phút (hỗ trợ gắn máy lạnh),1.7000000000000002,22/10/2020,13.0,"Đường Kinh Dương Vương, Phường 13, Quận 6, Hồ Chí Minh",10.749139479000064,106.62780436200006
"Phòng 35m2, có ban công rộng, có Wc trong phòng. Giá 4tr",4.0,22/11/2020,35.0,"G20 Cư Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",10.7528168,106.6289434
"Phòng trọ 18m2 khu Galaxy KDV Quận 6, giá 2tr2/tháng. Liên hệ 0902744785",2.2,05/12/2021,18.0,"Đường số 2, Phường 13, Quận 6, Hồ Chí Minh",10.75023949680981,106.62756015005971
"PHÒNG TRỌ GIÁ RẺ KẾ BÊN GALAXY KINH DƯƠNG VƯƠNG P13, Q6",2.6,13/12/2020,18.0,"2A/7 Đường số 10, Phường 13, Quận 6, Hồ Chí Minh",10.751306917000022,106.62896041500005
"Cho thuê phòng trọ mới xây phòng trống sạch sẽ yên tĩnh tại 153/90 Đường Bà Hom, Phường 13, Quận 6",2.5,30/03/2022,12.0,"153/90 Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",10.7552407,106.6293376
